function,a_type,b_type,c_type,d_type,compute_type,uplo,N,alpha,incx,incy,hipblas-Gflops,hipblas-GB/s,hipblas-us,
spr2,f64_r,f64_r,f64_r,f64_r,f64_r,L,16384,1,1,1,155.517, 622.104, 3452.6,
function,a_type,b_type,c_type,d_type,compute_type,uplo,N,alpha,incx,incy,hipblas-Gflops,hipblas-GB/s,hipblas-us,
spr2,f32_r,f32_r,f32_r,f32_r,f32_r,L,18432,1,1,1,250.868, 501.763, 2708.8,
function,a_type,b_type,c_type,d_type,compute_type,uplo,N,alpha,incx,incy,hipblas-Gflops,hipblas-GB/s,hipblas-us,
spr2,f64_r,f64_r,f64_r,f64_r,f64_r,L,18432,1,1,1,155.825, 623.332, 4361,
function,a_type,b_type,c_type,d_type,compute_type,uplo,N,alpha,incx,incy,hipblas-Gflops,hipblas-GB/s,hipblas-us,
spr2,f32_r,f32_r,f32_r,f32_r,f32_r,L,20480,1,1,1,250.97, 501.965, 3342.8,
function,a_type,b_type,c_type,d_type,compute_type,uplo,N,alpha,incx,incy,hipblas-Gflops,hipblas-GB/s,hipblas-us,
spr2,f64_r,f64_r,f64_r,f64_r,f64_r,L,20480,1,1,1,155.743, 623.004, 5386.7,
