tbmv,f32_r,f32_r,f32_r,f32_r,f32_r,L,N,N,12288,512,12288,1,28.086, 56.4518, 439.1,
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,diag,M,K,lda,incx,hipblas-Gflops,hipblas-GB/s,hipblas-us,
tbmv,f64_r,f64_r,f64_r,f64_r,f64_r,L,N,N,12288,512,12288,1,27.5711, 110.834, 447.3,
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,diag,M,K,lda,incx,hipblas-Gflops,hipblas-GB/s,hipblas-us,
tbmv,f32_c,f32_c,f32_c,f32_c,f32_c,L,N,N,12288,512,12288,1,110.063, 110.611, 448.2,
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,diag,M,K,lda,incx,hipblas-Gflops,hipblas-GB/s,hipblas-us,
tbmv,f64_c,f64_c,f64_c,f64_c,f64_c,L,N,N,12288,512,12288,1,108.442, 217.964, 454.9,
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,diag,M,K,lda,incx,hipblas-Gflops,hipblas-GB/s,hipblas-us,
tbmv,f32_r,f32_r,f32_r,f32_r,f32_r,L,N,N,14336,512,14336,1,20.5786, 41.3615, 701.3,
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,diag,M,K,lda,incx,hipblas-Gflops,hipblas-GB/s,hipblas-us,
tbmv,f64_r,f64_r,f64_r,f64_r,f64_r,L,N,N,14336,512,14336,1,20.1843, 81.138, 715,
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,diag,M,K,lda,incx,hipblas-Gflops,hipblas-GB/s,hipblas-us,
tbmv,f32_c,f32_c,f32_c,f32_c,f32_c,L,N,N,14336,512,14336,1,80.568, 80.9682, 716.5,
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,diag,M,K,lda,incx,hipblas-Gflops,hipblas-GB/s,hipblas-us,
tbmv,f64_c,f64_c,f64_c,f64_c,f64_c,L,N,N,14336,512,14336,1,79.5137, 159.817, 726,
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,diag,M,K,lda,incx,hipblas-Gflops,hipblas-GB/s,hipblas-us,
tbmv,f32_r,f32_r,f32_r,f32_r,f32_r,L,N,N,16384,512,16384,1,20.5532, 41.3101, 804.3,
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,diag,M,K,lda,incx,hipblas-Gflops,hipblas-GB/s,hipblas-us,
tbmv,f64_r,f64_r,f64_r,f64_r,f64_r,L,N,N,16384,512,16384,1,19.7928, 79.5635, 835.2,
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,diag,M,K,lda,incx,hipblas-Gflops,hipblas-GB/s,hipblas-us,
tbmv,f32_c,f32_c,f32_c,f32_c,f32_c,L,N,N,16384,512,16384,1,78.672, 79.0618, 840.5,
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,diag,M,K,lda,incx,hipblas-Gflops,hipblas-GB/s,hipblas-us,
tbmv,f64_c,f64_c,f64_c,f64_c,f64_c,L,N,N,16384,512,16384,1,48.3432, 97.1655, 1367.8,
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,diag,M,K,lda,incx,hipblas-Gflops,hipblas-GB/s,hipblas-us,
tbmv,f32_r,f32_r,f32_r,f32_r,f32_r,L,N,N,18432,512,18432,1,20.5858, 41.3753, 905,
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,diag,M,K,lda,incx,hipblas-Gflops,hipblas-GB/s,hipblas-us,
tbmv,f64_r,f64_r,f64_r,f64_r,f64_r,L,N,N,18432,512,18432,1,19.983, 80.3274, 932.3,
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,diag,M,K,lda,incx,hipblas-Gflops,hipblas-GB/s,hipblas-us,
tbmv,f32_c,f32_c,f32_c,f32_c,f32_c,L,N,N,18432,512,18432,1,79.6756, 80.0697, 935.3,
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,diag,M,K,lda,incx,hipblas-Gflops,hipblas-GB/s,hipblas-us,
tbmv,f64_c,f64_c,f64_c,f64_c,f64_c,L,N,N,18432,512,18432,1,78.7577, 158.295, 946.2,
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,diag,M,K,lda,incx,hipblas-Gflops,hipblas-GB/s,hipblas-us,
tbmv,f32_r,f32_r,f32_r,f32_r,f32_r,L,N,N,20480,512,20480,1,20.5607, 41.3246, 1008.2,
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,diag,M,K,lda,incx,hipblas-Gflops,hipblas-GB/s,hipblas-us,
tbmv,f64_r,f64_r,f64_r,f64_r,f64_r,L,N,N,20480,512,20480,1,20.2297, 81.3184, 1024.7,
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,diag,M,K,lda,incx,hipblas-Gflops,hipblas-GB/s,hipblas-us,
tbmv,f32_c,f32_c,f32_c,f32_c,f32_c,L,N,N,20480,512,20480,1,79.6287, 80.0221, 1041.3,
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,diag,M,K,lda,incx,hipblas-Gflops,hipblas-GB/s,hipblas-us,
tbmv,f64_c,f64_c,f64_c,f64_c,f64_c,L,N,N,20480,512,20480,1,78.106, 156.984, 1061.6,
