
syrk,f32_c,f32_c,f32_c,f32_c,f32_c,L,N,1536,1536,'(1:0)',1536,'(1:0)',1536,13115.7, 25.6222, 1105.2,
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,N,K,alpha,lda,beta,ldc,hipblas-Gflops,hipblas-GB/s,hipblas-us,
syrk,f64_c,f64_c,f64_c,f64_c,f64_c,L,N,1536,1536,'(1:0)',1536,'(1:0)',1536,9497.16, 37.1063, 1526.3,
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,N,K,alpha,lda,beta,ldc,hipblas-Gflops,hipblas-GB/s,hipblas-us,
syrk,f32_r,f32_r,f32_r,f32_r,f32_r,L,N,2048,2048,1,2048,1,2048,8634.84, 25.3015, 994.8,
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,N,K,alpha,lda,beta,ldc,hipblas-Gflops,hipblas-GB/s,hipblas-us,
syrk,f64_r,f64_r,f64_r,f64_r,f64_r,L,N,2048,2048,1,2048,1,2048,8080.84, 47.3564, 1063,
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,N,K,alpha,lda,beta,ldc,hipblas-Gflops,hipblas-GB/s,hipblas-us,
syrk,f32_c,f32_c,f32_c,f32_c,f32_c,L,N,2048,2048,'(1:0)',2048,'(1:0)',2048,14085.3, 20.6362, 2439.4,
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,N,K,alpha,lda,beta,ldc,hipblas-Gflops,hipblas-GB/s,hipblas-us,
syrk,f64_c,f64_c,f64_c,f64_c,f64_c,L,N,2048,2048,'(1:0)',2048,'(1:0)',2048,11247.8, 32.9579, 3054.8,
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,N,K,alpha,lda,beta,ldc,hipblas-Gflops,hipblas-GB/s,hipblas-us,
syrk,f32_r,f32_r,f32_r,f32_r,f32_r,L,N,2560,2560,1,2560,1,2560,13510.4, 31.6691, 1241.8,
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,N,K,alpha,lda,beta,ldc,hipblas-Gflops,hipblas-GB/s,hipblas-us,
syrk,f64_r,f64_r,f64_r,f64_r,f64_r,L,N,2560,2560,1,2560,1,2560,9441.85, 44.2644, 1776.9,
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,N,K,alpha,lda,beta,ldc,hipblas-Gflops,hipblas-GB/s,hipblas-us,
syrk,f32_c,f32_c,f32_c,f32_c,f32_c,L,N,2560,2560,'(1:0)',2560,'(1:0)',2560,13778.9, 16.1493, 4870.4,
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,N,K,alpha,lda,beta,ldc,hipblas-Gflops,hipblas-GB/s,hipblas-us,
syrk,f64_c,f64_c,f64_c,f64_c,f64_c,L,N,2560,2560,'(1:0)',2560,'(1:0)',2560,12408.7, 29.0867, 5408.2,
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,N,K,alpha,lda,beta,ldc,hipblas-Gflops,hipblas-GB/s,hipblas-us,
syrk,f32_r,f32_r,f32_r,f32_r,f32_r,L,N,3072,3072,1,3072,1,3072,13245.8, 25.8735, 2188.7,
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,N,K,alpha,lda,beta,ldc,hipblas-Gflops,hipblas-GB/s,hipblas-us,
syrk,f64_r,f64_r,f64_r,f64_r,f64_r,L,N,3072,3072,1,3072,1,3072,10926, 42.6843, 2653.4,
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,N,K,alpha,lda,beta,ldc,hipblas-Gflops,hipblas-GB/s,hipblas-us,
syrk,f32_c,f32_c,f32_c,f32_c,f32_c,L,N,3072,3072,'(1:0)',3072,'(1:0)',3072,14453.1, 14.1158, 8023.5,
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,N,K,alpha,lda,beta,ldc,hipblas-Gflops,hipblas-GB/s,hipblas-us,
syrk,f64_c,f64_c,f64_c,f64_c,f64_c,L,N,3072,3072,'(1:0)',3072,'(1:0)',3072,13795.9, 26.948, 8405.7,
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,N,K,alpha,lda,beta,ldc,hipblas-Gflops,hipblas-GB/s,hipblas-us,
syrk,f32_r,f32_r,f32_r,f32_r,f32_r,L,N,3584,3584,1,3584,1,3584,13387.8, 22.4147, 3438.7,
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,N,K,alpha,lda,beta,ldc,hipblas-Gflops,hipblas-GB/s,hipblas-us,
syrk,f64_r,f64_r,f64_r,f64_r,f64_r,L,N,3584,3584,1,3584,1,3584,11827.9, 39.6061, 3892.2,
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,N,K,alpha,lda,beta,ldc,hipblas-Gflops,hipblas-GB/s,hipblas-us,
syrk,f32_c,f32_c,f32_c,f32_c,f32_c,L,N,3584,3584,'(1:0)',3584,'(1:0)',3584,14237, 11.9182, 12934.4,
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,N,K,alpha,lda,beta,ldc,hipblas-Gflops,hipblas-GB/s,hipblas-us,
syrk,f64_c,f64_c,f64_c,f64_c,f64_c,L,N,3584,3584,'(1:0)',3584,'(1:0)',3584,13281.6, 22.2369, 13864.8,
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,N,K,alpha,lda,beta,ldc,hipblas-Gflops,hipblas-GB/s,hipblas-us,
syrk,f32_r,f32_r,f32_r,f32_r,f32_r,L,N,4096,4096,1,4096,1,4096,14079.3, 20.6256, 4880.9,
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,N,K,alpha,lda,beta,ldc,hipblas-Gflops,hipblas-GB/s,hipblas-us,
syrk,f64_r,f64_r,f64_r,f64_r,f64_r,L,N,4096,4096,1,4096,1,4096,12323.3, 36.1063, 5576.4,
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,N,K,alpha,lda,beta,ldc,hipblas-Gflops,hipblas-GB/s,hipblas-us,
syrk,f32_c,f32_c,f32_c,f32_c,f32_c,L,N,4096,4096,'(1:0)',4096,'(1:0)',4096,14713.6, 10.7774, 18681.9,
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,N,K,alpha,lda,beta,ldc,hipblas-Gflops,hipblas-GB/s,hipblas-us,
syrk,f64_c,f64_c,f64_c,f64_c,f64_c,L,N,4096,4096,'(1:0)',4096,'(1:0)',4096,13639.1, 19.9808, 20153.6,
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,N,K,alpha,lda,beta,ldc,hipblas-Gflops,hipblas-GB/s,hipblas-us,
syrk,f32_r,f32_r,f32_r,f32_r,f32_r,L,N,4608,4608,1,4608,1,4608,17663.1, 23.0005, 5539.5,
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,N,K,alpha,lda,beta,ldc,hipblas-Gflops,hipblas-GB/s,hipblas-us,
syrk,f64_r,f64_r,f64_r,f64_r,f64_r,L,N,4608,4608,1,4608,1,4608,12636.7, 32.9105, 7742.9,
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,N,K,alpha,lda,beta,ldc,hipblas-Gflops,hipblas-GB/s,hipblas-us,
syrk,f32_c,f32_c,f32_c,f32_c,f32_c,L,N,4608,4608,'(1:0)',4608,'(1:0)',4608,15965.9, 10.3952, 24513.5,
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,N,K,alpha,lda,beta,ldc,hipblas-Gflops,hipblas-GB/s,hipblas-us,
syrk,f64_c,f64_c,f64_c,f64_c,f64_c,L,N,4608,4608,'(1:0)',4608,'(1:0)',4608,15241, 19.8464, 25679.4,
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,N,K,alpha,lda,beta,ldc,hipblas-Gflops,hipblas-GB/s,hipblas-us,
syrk,f32_r,f32_r,f32_r,f32_r,f32_r,L,N,5120,5120,1,5120,1,5120,14428.9, 16.91, 9302,
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,N,K,alpha,lda,beta,ldc,hipblas-Gflops,hipblas-GB/s,hipblas-us,
syrk,f64_r,f64_r,f64_r,f64_r,f64_r,L,N,5120,5120,1,5120,1,5120,13091.3, 30.6848, 10252.4,
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,N,K,alpha,lda,beta,ldc,hipblas-Gflops,hipblas-GB/s,hipblas-us,
syrk,f32_c,f32_c,f32_c,f32_c,f32_c,L,N,5120,5120,'(1:0)',5120,'(1:0)',5120,17116.1, 10.0296, 31366.4,
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,N,K,alpha,lda,beta,ldc,hipblas-Gflops,hipblas-GB/s,hipblas-us,
syrk,f64_c,f64_c,f64_c,f64_c,f64_c,L,N,5120,5120,'(1:0)',5120,'(1:0)',5120,16050.6, 18.8105, 33448.6,
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,N,K,alpha,lda,beta,ldc,hipblas-Gflops,hipblas-GB/s,hipblas-us,
syrk,f32_r,f32_r,f32_r,f32_r,f32_r,L,N,5632,5632,1,5632,1,5632,18073.3, 19.2554, 9884.4,
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,N,K,alpha,lda,beta,ldc,hipblas-Gflops,hipblas-GB/s,hipblas-us,
syrk,f64_r,f64_r,f64_r,f64_r,f64_r,L,N,5632,5632,1,5632,1,5632,13142.8, 28.0048, 13592.5,
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,N,K,alpha,lda,beta,ldc,hipblas-Gflops,hipblas-GB/s,hipblas-us,
syrk,f32_c,f32_c,f32_c,f32_c,f32_c,L,N,5632,5632,'(1:0)',5632,'(1:0)',5632,18468.6, 9.83827, 38691.3,
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,N,K,alpha,lda,beta,ldc,hipblas-Gflops,hipblas-GB/s,hipblas-us,
syrk,f64_c,f64_c,f64_c,f64_c,f64_c,L,N,5632,5632,'(1:0)',5632,'(1:0)',5632,18050.3, 19.2309, 39587.9,
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,N,K,alpha,lda,beta,ldc,hipblas-Gflops,hipblas-GB/s,hipblas-us,
syrk,f32_r,f32_r,f32_r,f32_r,f32_r,L,N,6144,6144,1,6144,1,6144,14790, 14.4442, 15681.4,
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,N,K,alpha,lda,beta,ldc,hipblas-Gflops,hipblas-GB/s,hipblas-us,
syrk,f64_r,f64_r,f64_r,f64_r,f64_r,L,N,6144,6144,1,6144,1,6144,13379.7, 26.1337, 17334.3,
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,N,K,alpha,lda,beta,ldc,hipblas-Gflops,hipblas-GB/s,hipblas-us,
syrk,f32_c,f32_c,f32_c,f32_c,f32_c,L,N,6144,6144,'(1:0)',6144,'(1:0)',6144,18693.1, 9.12799, 49628.6,
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,N,K,alpha,lda,beta,ldc,hipblas-Gflops,hipblas-GB/s,hipblas-us,
syrk,f64_c,f64_c,f64_c,f64_c,f64_c,L,N,6144,6144,'(1:0)',6144,'(1:0)',6144,17421.7, 17.0143, 53250.3,
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,N,K,alpha,lda,beta,ldc,hipblas-Gflops,hipblas-GB/s,hipblas-us,
syrk,f32_r,f32_r,f32_r,f32_r,f32_r,L,N,6656,6656,1,6656,1,6656,15868, 14.3048, 18583.1,
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,N,K,alpha,lda,beta,ldc,hipblas-Gflops,hipblas-GB/s,hipblas-us,
syrk,f64_r,f64_r,f64_r,f64_r,f64_r,L,N,6656,6656,1,6656,1,6656,14253.2, 25.6982, 20688.4,
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,N,K,alpha,lda,beta,ldc,hipblas-Gflops,hipblas-GB/s,hipblas-us,
syrk,f32_c,f32_c,f32_c,f32_c,f32_c,L,N,6656,6656,'(1:0)',6656,'(1:0)',6656,18307.2, 8.25186, 64428.5,
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,N,K,alpha,lda,beta,ldc,hipblas-Gflops,hipblas-GB/s,hipblas-us,
syrk,f64_c,f64_c,f64_c,f64_c,f64_c,L,N,6656,6656,'(1:0)',6656,'(1:0)',6656,18106.4, 16.3227, 65143,
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,N,K,alpha,lda,beta,ldc,hipblas-Gflops,hipblas-GB/s,hipblas-us,
syrk,f32_r,f32_r,f32_r,f32_r,f32_r,L,N,7168,7168,1,7168,1,7168,16296.9, 13.642, 22599,
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,N,K,alpha,lda,beta,ldc,hipblas-Gflops,hipblas-GB/s,hipblas-us,
syrk,f64_r,f64_r,f64_r,f64_r,f64_r,L,N,7168,7168,1,7168,1,7168,15596.3, 26.1112, 23614.1,
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,N,K,alpha,lda,beta,ldc,hipblas-Gflops,hipblas-GB/s,hipblas-us,
syrk,f32_c,f32_c,f32_c,f32_c,f32_c,L,N,7168,7168,'(1:0)',7168,'(1:0)',7168,18817.6, 7.87603, 78287.1,
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,N,K,alpha,lda,beta,ldc,hipblas-Gflops,hipblas-GB/s,hipblas-us,
syrk,f64_c,f64_c,f64_c,f64_c,f64_c,L,N,7168,7168,'(1:0)',7168,'(1:0)',7168,17966.6, 15.0397, 81995,
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,N,K,alpha,lda,beta,ldc,hipblas-Gflops,hipblas-GB/s,hipblas-us,
syrk,f32_r,f32_r,f32_r,f32_r,f32_r,L,N,7680,7680,1,7680,1,7680,16868.8, 13.1793, 26853.4,
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,N,K,alpha,lda,beta,ldc,hipblas-Gflops,hipblas-GB/s,hipblas-us,
syrk,f64_r,f64_r,f64_r,f64_r,f64_r,L,N,7680,7680,1,7680,1,7680,15612.5, 24.3955, 29014.3,
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,N,K,alpha,lda,beta,ldc,hipblas-Gflops,hipblas-GB/s,hipblas-us,
syrk,f32_c,f32_c,f32_c,f32_c,f32_c,L,N,7680,7680,'(1:0)',7680,'(1:0)',7680,18885.7, 7.37753, 95942.6,
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,N,K,alpha,lda,beta,ldc,hipblas-Gflops,hipblas-GB/s,hipblas-us,
syrk,f64_c,f64_c,f64_c,f64_c,f64_c,L,N,7680,7680,'(1:0)',7680,'(1:0)',7680,18407.5, 14.3815, 98434.9,
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,N,K,alpha,lda,beta,ldc,hipblas-Gflops,hipblas-GB/s,hipblas-us,
syrk,f32_r,f32_r,f32_r,f32_r,f32_r,L,N,8192,8192,1,8192,1,8192,16777.4, 12.2886, 32767.7,
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,N,K,alpha,lda,beta,ldc,hipblas-Gflops,hipblas-GB/s,hipblas-us,
syrk,f64_r,f64_r,f64_r,f64_r,f64_r,L,N,8192,8192,1,8192,1,8192,17234.5, 25.2468, 31898.6,
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,N,K,alpha,lda,beta,ldc,hipblas-Gflops,hipblas-GB/s,hipblas-us,
syrk,f32_c,f32_c,f32_c,f32_c,f32_c,L,N,8192,8192,'(1:0)',8192,'(1:0)',8192,18961.9, 6.94434, 115970,
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,N,K,alpha,lda,beta,ldc,hipblas-Gflops,hipblas-GB/s,hipblas-us,
syrk,f64_c,f64_c,f64_c,f64_c,f64_c,L,N,8192,8192,'(1:0)',8192,'(1:0)',8192,18025.8, 13.203, 121993,
