
function,a_type,b_type,c_type,d_type,compute_type,side,uplo,M,N,alpha,lda,ldb,beta,ldc,hipblas-Gflops,hipblas-GB/s,hipblas-us,
hemm,f32_c,f32_c,f32_c,f32_c,f32_c,L,L,512,512,'(1:0)',512,512,'(1:0)',512,4628.2, 3.16469e+10, 232,
function,a_type,b_type,c_type,d_type,compute_type,side,uplo,M,N,alpha,lda,ldb,beta,ldc,hipblas-Gflops,hipblas-GB/s,hipblas-us,
hemm,f64_c,f64_c,f64_c,f64_c,f64_c,L,L,512,512,'(1:0)',512,512,'(1:0)',512,4024.52, 5.50381e+10, 266.8,
function,a_type,b_type,c_type,d_type,compute_type,side,uplo,M,N,alpha,lda,ldb,beta,ldc,hipblas-Gflops,hipblas-GB/s,hipblas-us,
hemm,f32_c,f32_c,f32_c,f32_c,f32_c,L,L,1024,1024,'(1:0)',1024,1024,'(1:0)',1024,8868.4, 3.03162e+10, 968.6,
function,a_type,b_type,c_type,d_type,compute_type,side,uplo,M,N,alpha,lda,ldb,beta,ldc,hipblas-Gflops,hipblas-GB/s,hipblas-us,
hemm,f64_c,f64_c,f64_c,f64_c,f64_c,L,L,1024,1024,'(1:0)',1024,1024,'(1:0)',1024,5349.98, 3.65773e+10, 1605.6,
function,a_type,b_type,c_type,d_type,compute_type,side,uplo,M,N,alpha,lda,ldb,beta,ldc,hipblas-Gflops,hipblas-GB/s,hipblas-us,
hemm,f32_c,f32_c,f32_c,f32_c,f32_c,L,L,1536,1536,'(1:0)',1536,1536,'(1:0)',1536,9786.66, 2.23024e+10, 2962.3,
function,a_type,b_type,c_type,d_type,compute_type,side,uplo,M,N,alpha,lda,ldb,beta,ldc,hipblas-Gflops,hipblas-GB/s,hipblas-us,
hemm,f64_c,f64_c,f64_c,f64_c,f64_c,L,L,1536,1536,'(1:0)',1536,1536,'(1:0)',1536,6135.41, 2.79634e+10, 4725.2,
function,a_type,b_type,c_type,d_type,compute_type,side,uplo,M,N,alpha,lda,ldb,beta,ldc,hipblas-Gflops,hipblas-GB/s,hipblas-us,
hemm,f32_c,f32_c,f32_c,f32_c,f32_c,L,L,2048,2048,'(1:0)',2048,2048,'(1:0)',2048,11476, 1.96137e+10, 5988.1,
function,a_type,b_type,c_type,d_type,compute_type,side,uplo,M,N,alpha,lda,ldb,beta,ldc,hipblas-Gflops,hipblas-GB/s,hipblas-us,
hemm,f64_c,f64_c,f64_c,f64_c,f64_c,L,L,2048,2048,'(1:0)',2048,2048,'(1:0)',2048,6499.89, 2.2218e+10, 10572.4,
function,a_type,b_type,c_type,d_type,compute_type,side,uplo,M,N,alpha,lda,ldb,beta,ldc,hipblas-Gflops,hipblas-GB/s,hipblas-us,
hemm,f32_c,f32_c,f32_c,f32_c,f32_c,L,L,2560,2560,'(1:0)',2560,2560,'(1:0)',2560,15833.7, 2.16489e+10, 8476.7,
function,a_type,b_type,c_type,d_type,compute_type,side,uplo,M,N,alpha,lda,ldb,beta,ldc,hipblas-Gflops,hipblas-GB/s,hipblas-us,
hemm,f64_c,f64_c,f64_c,f64_c,f64_c,L,L,2560,2560,'(1:0)',2560,2560,'(1:0)',2560,8479.77, 2.31882e+10, 15828,
function,a_type,b_type,c_type,d_type,compute_type,side,uplo,M,N,alpha,lda,ldb,beta,ldc,hipblas-Gflops,hipblas-GB/s,hipblas-us,
hemm,f32_c,f32_c,f32_c,f32_c,f32_c,L,L,3072,3072,'(1:0)',3072,3072,'(1:0)',3072,15218.3, 1.73394e+10, 15240.1,
function,a_type,b_type,c_type,d_type,compute_type,side,uplo,M,N,alpha,lda,ldb,beta,ldc,hipblas-Gflops,hipblas-GB/s,hipblas-us,
hemm,f64_c,f64_c,f64_c,f64_c,f64_c,L,L,3072,3072,'(1:0)',3072,3072,'(1:0)',3072,7875.64, 1.79466e+10, 29448.8,
