
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,N,K,lda,ldb,ldc,hipblas-Gflops,hipblas-GB/s,hipblas-us,
syrkx,f32_c,f32_c,f32_c,f32_c,f32_c,L,N,3072,3072,3072,3072,3072,14471.7, 23.548, 8015.8,
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,N,K,lda,ldb,ldc,hipblas-Gflops,hipblas-GB/s,hipblas-us,
syrkx,f64_c,f64_c,f64_c,f64_c,f64_c,L,N,3072,3072,3072,3072,3072,12866.4, 41.8718, 9015.9,
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,N,K,lda,ldb,ldc,hipblas-Gflops,hipblas-GB/s,hipblas-us,
syrkx,f32_r,f32_r,f32_r,f32_r,f32_r,L,N,3584,3584,3584,3584,3584,13279.9, 37.0451, 3467.6,
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,N,K,lda,ldb,ldc,hipblas-Gflops,hipblas-GB/s,hipblas-us,
syrkx,f64_r,f64_r,f64_r,f64_r,f64_r,L,N,3584,3584,3584,3584,3584,11826.4, 65.9807, 3893.8,
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,N,K,lda,ldb,ldc,hipblas-Gflops,hipblas-GB/s,hipblas-us,
syrkx,f32_c,f32_c,f32_c,f32_c,f32_c,L,N,3584,3584,3584,3584,3584,14451.6, 20.1567, 12745.9,
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,N,K,lda,ldb,ldc,hipblas-Gflops,hipblas-GB/s,hipblas-us,
syrkx,f64_c,f64_c,f64_c,f64_c,f64_c,L,N,3584,3584,3584,3584,3584,14274.7, 39.8201, 12903.8,
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,N,K,lda,ldb,ldc,hipblas-Gflops,hipblas-GB/s,hipblas-us,
syrkx,f32_r,f32_r,f32_r,f32_r,f32_r,L,N,4096,4096,4096,4096,4096,13965.1, 34.0878, 4922,
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,N,K,lda,ldb,ldc,hipblas-Gflops,hipblas-GB/s,hipblas-us,
syrkx,f64_r,f64_r,f64_r,f64_r,f64_r,L,N,4096,4096,4096,4096,4096,12350.9, 60.2952, 5565.3,
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,N,K,lda,ldb,ldc,hipblas-Gflops,hipblas-GB/s,hipblas-us,
syrkx,f32_c,f32_c,f32_c,f32_c,f32_c,L,N,4096,4096,4096,4096,4096,15361.6, 18.7483, 17898.2,
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,N,K,lda,ldb,ldc,hipblas-Gflops,hipblas-GB/s,hipblas-us,
syrkx,f64_c,f64_c,f64_c,f64_c,f64_c,L,N,4096,4096,4096,4096,4096,15994.5, 39.0414, 17190,
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,N,K,lda,ldb,ldc,hipblas-Gflops,hipblas-GB/s,hipblas-us,
syrkx,f32_r,f32_r,f32_r,f32_r,f32_r,L,N,4608,4608,4608,4608,4608,17500.8, 37.9725, 5592.1,
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,N,K,lda,ldb,ldc,hipblas-Gflops,hipblas-GB/s,hipblas-us,
syrkx,f64_r,f64_r,f64_r,f64_r,f64_r,L,N,4608,4608,4608,4608,4608,12693.5, 55.0839, 7709.9,
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,N,K,lda,ldb,ldc,hipblas-Gflops,hipblas-GB/s,hipblas-us,
syrkx,f32_c,f32_c,f32_c,f32_c,f32_c,L,N,4608,4608,4608,4608,4608,17124.8, 18.5783, 22859.5,
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,N,K,lda,ldb,ldc,hipblas-Gflops,hipblas-GB/s,hipblas-us,
syrkx,f64_c,f64_c,f64_c,f64_c,f64_c,L,N,4608,4608,4608,4608,4608,17467.9, 37.9011, 22410.5,
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,N,K,lda,ldb,ldc,hipblas-Gflops,hipblas-GB/s,hipblas-us,
syrkx,f32_r,f32_r,f32_r,f32_r,f32_r,L,N,5120,5120,5120,5120,5120,14190.1, 27.7107, 9460.4,
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,N,K,lda,ldb,ldc,hipblas-Gflops,hipblas-GB/s,hipblas-us,
syrkx,f64_r,f64_r,f64_r,f64_r,f64_r,L,N,5120,5120,5120,5120,5120,13087.3, 51.1141, 10257.6,
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,N,K,lda,ldb,ldc,hipblas-Gflops,hipblas-GB/s,hipblas-us,
syrkx,f32_c,f32_c,f32_c,f32_c,f32_c,L,N,5120,5120,5120,5120,5120,17070.8, 16.6681, 31455.8,
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,N,K,lda,ldb,ldc,hipblas-Gflops,hipblas-GB/s,hipblas-us,
syrkx,f64_c,f64_c,f64_c,f64_c,f64_c,L,N,5120,5120,5120,5120,5120,17706.1, 34.5769, 30327.1,
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,N,K,lda,ldb,ldc,hipblas-Gflops,hipblas-GB/s,hipblas-us,
syrkx,f32_r,f32_r,f32_r,f32_r,f32_r,L,N,5632,5632,5632,5632,5632,13957.2, 24.7784, 12801.7,
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,N,K,lda,ldb,ldc,hipblas-Gflops,hipblas-GB/s,hipblas-us,
syrkx,f64_r,f64_r,f64_r,f64_r,f64_r,L,N,5632,5632,5632,5632,5632,14551.4, 51.6668, 12278.9,
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,N,K,lda,ldb,ldc,hipblas-Gflops,hipblas-GB/s,hipblas-us,
syrkx,f32_c,f32_c,f32_c,f32_c,f32_c,L,N,5632,5632,5632,5632,5632,18300.3, 16.2444, 39054.1,
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,N,K,lda,ldb,ldc,hipblas-Gflops,hipblas-GB/s,hipblas-us,
syrkx,f64_c,f64_c,f64_c,f64_c,f64_c,L,N,5632,5632,5632,5632,5632,17044.3, 30.259, 41932.1,
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,N,K,lda,ldb,ldc,hipblas-Gflops,hipblas-GB/s,hipblas-us,
syrkx,f32_r,f32_r,f32_r,f32_r,f32_r,L,N,6144,6144,6144,6144,6144,14352.7, 23.3575, 16161.8,
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,N,K,lda,ldb,ldc,hipblas-Gflops,hipblas-GB/s,hipblas-us,
syrkx,f64_r,f64_r,f64_r,f64_r,f64_r,L,N,6144,6144,6144,6144,6144,14016.7, 45.6215, 16549.2,
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,N,K,lda,ldb,ldc,hipblas-Gflops,hipblas-GB/s,hipblas-us,
syrkx,f32_c,f32_c,f32_c,f32_c,f32_c,L,N,6144,6144,6144,6144,6144,18578.4, 15.1172, 49943.2,
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,N,K,lda,ldb,ldc,hipblas-Gflops,hipblas-GB/s,hipblas-us,
syrkx,f64_c,f64_c,f64_c,f64_c,f64_c,L,N,6144,6144,6144,6144,6144,17665.7, 28.749, 52523.5,
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,N,K,lda,ldb,ldc,hipblas-Gflops,hipblas-GB/s,hipblas-us,
syrkx,f32_r,f32_r,f32_r,f32_r,f32_r,L,N,6656,6656,6656,6656,6656,17148.7, 25.7612, 17197.8,
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,N,K,lda,ldb,ldc,hipblas-Gflops,hipblas-GB/s,hipblas-us,
syrkx,f64_r,f64_r,f64_r,f64_r,f64_r,L,N,6656,6656,6656,6656,6656,16782.8, 50.423, 17572.8,
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,N,K,lda,ldb,ldc,hipblas-Gflops,hipblas-GB/s,hipblas-us,
syrkx,f32_c,f32_c,f32_c,f32_c,f32_c,L,N,6656,6656,6656,6656,6656,18663, 14.018, 63209.6,
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,N,K,lda,ldb,ldc,hipblas-Gflops,hipblas-GB/s,hipblas-us,
syrkx,f64_c,f64_c,f64_c,f64_c,f64_c,L,N,6656,6656,6656,6656,6656,18216.7, 27.3656, 64758.2,
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,N,K,lda,ldb,ldc,hipblas-Gflops,hipblas-GB/s,hipblas-us,
syrkx,f32_r,f32_r,f32_r,f32_r,f32_r,L,N,7168,7168,7168,7168,7168,17063.1, 23.8019, 21587.2,
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,N,K,lda,ldb,ldc,hipblas-Gflops,hipblas-GB/s,hipblas-us,
syrkx,f64_r,f64_r,f64_r,f64_r,f64_r,L,N,7168,7168,7168,7168,7168,16727.7, 46.668, 22020.1,
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,N,K,lda,ldb,ldc,hipblas-Gflops,hipblas-GB/s,hipblas-us,
syrkx,f32_c,f32_c,f32_c,f32_c,f32_c,L,N,7168,7168,7168,7168,7168,18955.6, 13.2209, 77728.1,
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,N,K,lda,ldb,ldc,hipblas-Gflops,hipblas-GB/s,hipblas-us,
syrkx,f64_c,f64_c,f64_c,f64_c,f64_c,L,N,7168,7168,7168,7168,7168,18083.2, 25.2249, 81477.7,
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,N,K,lda,ldb,ldc,hipblas-Gflops,hipblas-GB/s,hipblas-us,
syrkx,f32_r,f32_r,f32_r,f32_r,f32_r,L,N,7680,7680,7680,7680,7680,17041, 22.1865, 26585.5,
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,N,K,lda,ldb,ldc,hipblas-Gflops,hipblas-GB/s,hipblas-us,
syrkx,f64_r,f64_r,f64_r,f64_r,f64_r,L,N,7680,7680,7680,7680,7680,16205.5, 42.1974, 27956.2,
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,N,K,lda,ldb,ldc,hipblas-Gflops,hipblas-GB/s,hipblas-us,
syrkx,f32_c,f32_c,f32_c,f32_c,f32_c,L,N,7680,7680,7680,7680,7680,18885.4, 12.2939, 95956.3,
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,N,K,lda,ldb,ldc,hipblas-Gflops,hipblas-GB/s,hipblas-us,
syrkx,f64_c,f64_c,f64_c,f64_c,f64_c,L,N,7680,7680,7680,7680,7680,18370.9, 23.918, 98643.7,
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,N,K,lda,ldb,ldc,hipblas-Gflops,hipblas-GB/s,hipblas-us,
syrkx,f32_r,f32_r,f32_r,f32_r,f32_r,L,N,8192,8192,8192,8192,8192,17703.6, 21.6087, 31057.2,
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,N,K,lda,ldb,ldc,hipblas-Gflops,hipblas-GB/s,hipblas-us,
syrkx,f64_r,f64_r,f64_r,f64_r,f64_r,L,N,8192,8192,8192,8192,8192,17892.8, 43.6794, 30728.7,
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,N,K,lda,ldb,ldc,hipblas-Gflops,hipblas-GB/s,hipblas-us,
syrkx,f32_c,f32_c,f32_c,f32_c,f32_c,L,N,8192,8192,8192,8192,8192,18971.4, 11.5781, 115927,
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,N,K,lda,ldb,ldc,hipblas-Gflops,hipblas-GB/s,hipblas-us,
syrkx,f64_c,f64_c,f64_c,f64_c,f64_c,L,N,8192,8192,8192,8192,8192,18220.4, 22.2395, 120705,
