
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,N,K,alpha,lda,beta,ldc,hipblas-Gflops,hipblas-GB/s,hipblas-us,
herk,f64_c,f64_c,f64_c,f64_c,f64_c,L,N,6656,6656,'(1:0)',6656,'(1:0)',6656,18316.4, 16.512, 64396.3,
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,N,K,alpha,lda,beta,ldc,hipblas-Gflops,hipblas-GB/s,hipblas-us,
herk,f32_c,f32_c,f32_c,f32_c,f32_c,L,N,7168,7168,'(1:0)',7168,'(1:0)',7168,18856.3, 7.89224, 78126.3,
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,N,K,alpha,lda,beta,ldc,hipblas-Gflops,hipblas-GB/s,hipblas-us,
herk,f64_c,f64_c,f64_c,f64_c,f64_c,L,N,7168,7168,'(1:0)',7168,'(1:0)',7168,17985.3, 15.0553, 81910,
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,N,K,alpha,lda,beta,ldc,hipblas-Gflops,hipblas-GB/s,hipblas-us,
herk,f32_c,f32_c,f32_c,f32_c,f32_c,L,N,7680,7680,'(1:0)',7680,'(1:0)',7680,18882.2, 7.37619, 95960.1,
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,N,K,alpha,lda,beta,ldc,hipblas-Gflops,hipblas-GB/s,hipblas-us,
herk,f64_c,f64_c,f64_c,f64_c,f64_c,L,N,7680,7680,'(1:0)',7680,'(1:0)',7680,17968.2, 14.0383, 100841,
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,N,K,alpha,lda,beta,ldc,hipblas-Gflops,hipblas-GB/s,hipblas-us,
herk,f32_c,f32_c,f32_c,f32_c,f32_c,L,N,8192,8192,'(1:0)',8192,'(1:0)',8192,18963.7, 6.94501, 115959,
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,N,K,alpha,lda,beta,ldc,hipblas-Gflops,hipblas-GB/s,hipblas-us,
herk,f64_c,f64_c,f64_c,f64_c,f64_c,L,N,8192,8192,'(1:0)',8192,'(1:0)',8192,17720.2, 12.9792, 124097,
