
function,a_type,b_type,c_type,d_type,compute_type,N,alpha,incx,incy,hipblas-Gflops,hipblas-GB/s,hipblas-us,
axpy,f64_r,f64_r,f64_r,f64_r,f64_r,10240000,1,1,1,112.219, 1346.63, 182.5,
function,a_type,b_type,c_type,d_type,compute_type,N,alpha,incx,incy,hipblas-Gflops,hipblas-GB/s,hipblas-us,
axpy,f32_c,f32_c,f32_c,f32_c,f32_c,10240000,'(1:0)',1,1,449.492, 1348.48, 182.25,
function,a_type,b_type,c_type,d_type,compute_type,N,alpha,incx,incy,hipblas-Gflops,hipblas-GB/s,hipblas-us,
axpy,f64_c,f64_c,f64_c,f64_c,f64_c,10240000,'(1:0)',1,1,227.967, 1367.8, 359.35,
function,a_type,b_type,c_type,d_type,compute_type,N,alpha,incx,incy,hipblas-Gflops,hipblas-GB/s,hipblas-us,
axpy,f32_r,f32_r,f32_r,f32_r,f32_r,12288000,1,1,1,215.768, 1294.61, 113.9,
function,a_type,b_type,c_type,d_type,compute_type,N,alpha,incx,incy,hipblas-Gflops,hipblas-GB/s,hipblas-us,
axpy,f64_r,f64_r,f64_r,f64_r,f64_r,12288000,1,1,1,113.306, 1359.67, 216.9,
function,a_type,b_type,c_type,d_type,compute_type,N,alpha,incx,incy,hipblas-Gflops,hipblas-GB/s,hipblas-us,
axpy,f32_c,f32_c,f32_c,f32_c,f32_c,12288000,'(1:0)',1,1,453.118, 1359.35, 216.95,
function,a_type,b_type,c_type,d_type,compute_type,N,alpha,incx,incy,hipblas-Gflops,hipblas-GB/s,hipblas-us,
axpy,f64_c,f64_c,f64_c,f64_c,f64_c,12288000,'(1:0)',1,1,228.853, 1373.12, 429.55,
function,a_type,b_type,c_type,d_type,compute_type,N,alpha,incx,incy,hipblas-Gflops,hipblas-GB/s,hipblas-us,
axpy,f32_r,f32_r,f32_r,f32_r,f32_r,14336000,1,1,1,218.204, 1309.22, 131.4,
function,a_type,b_type,c_type,d_type,compute_type,N,alpha,incx,incy,hipblas-Gflops,hipblas-GB/s,hipblas-us,
axpy,f64_r,f64_r,f64_r,f64_r,f64_r,14336000,1,1,1,113.846, 1366.15, 251.85,
function,a_type,b_type,c_type,d_type,compute_type,N,alpha,incx,incy,hipblas-Gflops,hipblas-GB/s,hipblas-us,
axpy,f32_c,f32_c,f32_c,f32_c,f32_c,14336000,'(1:0)',1,1,455.021, 1365.06, 252.05,
function,a_type,b_type,c_type,d_type,compute_type,N,alpha,incx,incy,hipblas-Gflops,hipblas-GB/s,hipblas-us,
axpy,f64_c,f64_c,f64_c,f64_c,f64_c,14336000,'(1:0)',1,1,229.147, 1374.88, 500.5,
function,a_type,b_type,c_type,d_type,compute_type,N,alpha,incx,incy,hipblas-Gflops,hipblas-GB/s,hipblas-us,
axpy,f32_r,f32_r,f32_r,f32_r,f32_r,16384000,1,1,1,219.772, 1318.63, 149.1,
function,a_type,b_type,c_type,d_type,compute_type,N,alpha,incx,incy,hipblas-Gflops,hipblas-GB/s,hipblas-us,
axpy,f64_r,f64_r,f64_r,f64_r,f64_r,16384000,1,1,1,114.115, 1369.37, 287.15,
function,a_type,b_type,c_type,d_type,compute_type,N,alpha,incx,incy,hipblas-Gflops,hipblas-GB/s,hipblas-us,
axpy,f32_c,f32_c,f32_c,f32_c,f32_c,16384000,'(1:0)',1,1,456.617, 1369.85, 287.05,
function,a_type,b_type,c_type,d_type,compute_type,N,alpha,incx,incy,hipblas-Gflops,hipblas-GB/s,hipblas-us,
axpy,f64_c,f64_c,f64_c,f64_c,f64_c,16384000,'(1:0)',1,1,229.608, 1377.65, 570.85,
function,a_type,b_type,c_type,d_type,compute_type,N,alpha,incx,incy,hipblas-Gflops,hipblas-GB/s,hipblas-us,
axpy,f32_r,f32_r,f32_r,f32_r,f32_r,18432000,1,1,1,220.215, 1321.29, 167.4,
function,a_type,b_type,c_type,d_type,compute_type,N,alpha,incx,incy,hipblas-Gflops,hipblas-GB/s,hipblas-us,
axpy,f64_r,f64_r,f64_r,f64_r,f64_r,18432000,1,1,1,114.254, 1371.05, 322.65,
function,a_type,b_type,c_type,d_type,compute_type,N,alpha,incx,incy,hipblas-Gflops,hipblas-GB/s,hipblas-us,
axpy,f32_c,f32_c,f32_c,f32_c,f32_c,18432000,'(1:0)',1,1,457.37, 1372.11, 322.4,
function,a_type,b_type,c_type,d_type,compute_type,N,alpha,incx,incy,hipblas-Gflops,hipblas-GB/s,hipblas-us,
axpy,f64_c,f64_c,f64_c,f64_c,f64_c,18432000,'(1:0)',1,1,230.041, 1380.24, 641,
function,a_type,b_type,c_type,d_type,compute_type,N,alpha,incx,incy,hipblas-Gflops,hipblas-GB/s,hipblas-us,
axpy,f32_r,f32_r,f32_r,f32_r,f32_r,20480000,1,1,1,222.126, 1332.75, 184.4,
function,a_type,b_type,c_type,d_type,compute_type,N,alpha,incx,incy,hipblas-Gflops,hipblas-GB/s,hipblas-us,
axpy,f64_r,f64_r,f64_r,f64_r,f64_r,20480000,1,1,1,114.174, 1370.09, 358.75,
function,a_type,b_type,c_type,d_type,compute_type,N,alpha,incx,incy,hipblas-Gflops,hipblas-GB/s,hipblas-us,
axpy,f32_c,f32_c,f32_c,f32_c,f32_c,20480000,'(1:0)',1,1,457.654, 1372.96, 358,
function,a_type,b_type,c_type,d_type,compute_type,N,alpha,incx,incy,hipblas-Gflops,hipblas-GB/s,hipblas-us,
axpy,f64_c,f64_c,f64_c,f64_c,f64_c,20480000,'(1:0)',1,1,230.129, 1380.77, 711.95,
