function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,N,K,alpha,lda,beta,ldc,hipblas-Gflops,hipblas-GB/s,hipblas-us,
syrk,f64_r,f64_r,f64_r,f64_r,f64_r,L,N,5120,5120,1,5120,1,5120,19099.2, 44.7667, 7027.4,
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,N,K,alpha,lda,beta,ldc,hipblas-Gflops,hipblas-GB/s,hipblas-us,
syrk,f32_c,f32_c,f32_c,f32_c,f32_c,L,N,5120,5120,'(1:0)',5120,'(1:0)',5120,21497.9, 12.5972, 24973.2,
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,N,K,alpha,lda,beta,ldc,hipblas-Gflops,hipblas-GB/s,hipblas-us,
syrk,f64_c,f64_c,f64_c,f64_c,f64_c,L,N,5120,5120,'(1:0)',5120,'(1:0)',5120,25546.4, 29.9392, 21015.5,
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,N,K,alpha,lda,beta,ldc,hipblas-Gflops,hipblas-GB/s,hipblas-us,
syrk,f32_r,f32_r,f32_r,f32_r,f32_r,L,N,5632,5632,1,5632,1,5632,25500.1, 27.168, 7005.6,
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,N,K,alpha,lda,beta,ldc,hipblas-Gflops,hipblas-GB/s,hipblas-us,
syrk,f64_r,f64_r,f64_r,f64_r,f64_r,L,N,5632,5632,1,5632,1,5632,18950, 40.3789, 9427.1,
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,N,K,alpha,lda,beta,ldc,hipblas-Gflops,hipblas-GB/s,hipblas-us,
syrk,f32_c,f32_c,f32_c,f32_c,f32_c,L,N,5632,5632,'(1:0)',5632,'(1:0)',5632,22470.6, 11.9702, 31800.4,
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,N,K,alpha,lda,beta,ldc,hipblas-Gflops,hipblas-GB/s,hipblas-us,
syrk,f64_c,f64_c,f64_c,f64_c,f64_c,L,N,5632,5632,'(1:0)',5632,'(1:0)',5632,26581.2, 28.3197, 26882.7,
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,N,K,alpha,lda,beta,ldc,hipblas-Gflops,hipblas-GB/s,hipblas-us,
syrk,f32_r,f32_r,f32_r,f32_r,f32_r,L,N,6144,6144,1,6144,1,6144,26910.8, 26.2815, 8618.4,
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,N,K,alpha,lda,beta,ldc,hipblas-Gflops,hipblas-GB/s,hipblas-us,
syrk,f64_r,f64_r,f64_r,f64_r,f64_r,L,N,6144,6144,1,6144,1,6144,21846.4, 42.6711, 10616.3,
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,N,K,alpha,lda,beta,ldc,hipblas-Gflops,hipblas-GB/s,hipblas-us,
syrk,f32_c,f32_c,f32_c,f32_c,f32_c,L,N,6144,6144,'(1:0)',6144,'(1:0)',6144,24968.7, 12.1924, 37155,
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,N,K,alpha,lda,beta,ldc,hipblas-Gflops,hipblas-GB/s,hipblas-us,
syrk,f64_c,f64_c,f64_c,f64_c,f64_c,L,N,6144,6144,'(1:0)',6144,'(1:0)',6144,27650.9, 27.0043, 33550.9,
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,N,K,alpha,lda,beta,ldc,hipblas-Gflops,hipblas-GB/s,hipblas-us,
syrk,f32_r,f32_r,f32_r,f32_r,f32_r,L,N,6656,6656,1,6656,1,6656,27302.9, 24.6132, 10800.2,
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,N,K,alpha,lda,beta,ldc,hipblas-Gflops,hipblas-GB/s,hipblas-us,
syrk,f64_r,f64_r,f64_r,f64_r,f64_r,L,N,6656,6656,1,6656,1,6656,23432.5, 42.2481, 12584.1,
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,N,K,alpha,lda,beta,ldc,hipblas-Gflops,hipblas-GB/s,hipblas-us,
syrk,f32_c,f32_c,f32_c,f32_c,f32_c,L,N,6656,6656,'(1:0)',6656,'(1:0)',6656,25493.9, 11.4912, 46266.1,
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,N,K,alpha,lda,beta,ldc,hipblas-Gflops,hipblas-GB/s,hipblas-us,
syrk,f64_c,f64_c,f64_c,f64_c,f64_c,L,N,6656,6656,'(1:0)',6656,'(1:0)',6656,28082.9, 25.3164, 42000.8,
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,N,K,alpha,lda,beta,ldc,hipblas-Gflops,hipblas-GB/s,hipblas-us,
syrk,f32_r,f32_r,f32_r,f32_r,f32_r,L,N,7168,7168,1,7168,1,7168,26907.5, 22.524, 13687.4,
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,N,K,alpha,lda,beta,ldc,hipblas-Gflops,hipblas-GB/s,hipblas-us,
syrk,f64_r,f64_r,f64_r,f64_r,f64_r,L,N,7168,7168,1,7168,1,7168,21224, 35.5329, 17352.7,
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,N,K,alpha,lda,beta,ldc,hipblas-Gflops,hipblas-GB/s,hipblas-us,
syrk,f32_c,f32_c,f32_c,f32_c,f32_c,L,N,7168,7168,'(1:0)',7168,'(1:0)',7168,24919.7, 10.43, 59116.9,
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,N,K,alpha,lda,beta,ldc,hipblas-Gflops,hipblas-GB/s,hipblas-us,
syrk,f64_c,f64_c,f64_c,f64_c,f64_c,L,N,7168,7168,'(1:0)',7168,'(1:0)',7168,27500.4, 23.0204, 53569.1,
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,N,K,alpha,lda,beta,ldc,hipblas-Gflops,hipblas-GB/s,hipblas-us,
syrk,f32_r,f32_r,f32_r,f32_r,f32_r,L,N,7680,7680,1,7680,1,7680,27849.8, 21.7586, 16265.3,
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,N,K,alpha,lda,beta,ldc,hipblas-Gflops,hipblas-GB/s,hipblas-us,
syrk,f64_r,f64_r,f64_r,f64_r,f64_r,L,N,7680,7680,1,7680,1,7680,22645.5, 35.3851, 20003.3,
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,N,K,alpha,lda,beta,ldc,hipblas-Gflops,hipblas-GB/s,hipblas-us,
syrk,f32_c,f32_c,f32_c,f32_c,f32_c,L,N,7680,7680,'(1:0)',7680,'(1:0)',7680,24721.8, 9.65738, 73293.1,
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,N,K,alpha,lda,beta,ldc,hipblas-Gflops,hipblas-GB/s,hipblas-us,
syrk,f64_c,f64_c,f64_c,f64_c,f64_c,L,N,7680,7680,'(1:0)',7680,'(1:0)',7680,27896.4, 21.795, 64952.5,
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,N,K,alpha,lda,beta,ldc,hipblas-Gflops,hipblas-GB/s,hipblas-us,
syrk,f32_r,f32_r,f32_r,f32_r,f32_r,L,N,8192,8192,1,8192,1,8192,25111.7, 18.3931, 21892.4,
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,N,K,alpha,lda,beta,ldc,hipblas-Gflops,hipblas-GB/s,hipblas-us,
syrk,f64_r,f64_r,f64_r,f64_r,f64_r,L,N,8192,8192,1,8192,1,8192,25182.8, 36.8904, 21830.6,
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,N,K,alpha,lda,beta,ldc,hipblas-Gflops,hipblas-GB/s,hipblas-us,
syrk,f32_c,f32_c,f32_c,f32_c,f32_c,L,N,8192,8192,'(1:0)',8192,'(1:0)',8192,26449.9, 9.68665, 83139.1,
function,a_type,b_type,c_type,d_type,compute_type,uplo,transA,N,K,alpha,lda,beta,ldc,hipblas-Gflops,hipblas-GB/s,hipblas-us,
syrk,f64_c,f64_c,f64_c,f64_c,f64_c,L,N,8192,8192,'(1:0)',8192,'(1:0)',8192,11346.2, 8.31056, 193811,
