
function,a_type,b_type,c_type,d_type,compute_type,uplo,N,alpha,incx,lda,hipblas-Gflops,hipblas-GB/s,hipblas-us,
syr,f32_r,f32_r,f32_r,f32_r,f32_r,L,2048,1,1,2048,415.683, 1662.73, 10.1,
function,a_type,b_type,c_type,d_type,compute_type,uplo,N,alpha,incx,lda,hipblas-Gflops,hipblas-GB/s,hipblas-us,
syr,f64_r,f64_r,f64_r,f64_r,f64_r,L,2048,1,1,2048,246.965, 1975.72, 17,
function,a_type,b_type,c_type,d_type,compute_type,uplo,N,alpha,incx,lda,hipblas-Gflops,hipblas-GB/s,hipblas-us,
syr,f32_r,f32_r,f32_r,f32_r,f32_r,L,4096,1,1,4096,245.042, 980.17, 68.5,
function,a_type,b_type,c_type,d_type,compute_type,uplo,N,alpha,incx,lda,hipblas-Gflops,hipblas-GB/s,hipblas-us,
syr,f64_r,f64_r,f64_r,f64_r,f64_r,L,4096,1,1,4096,146.342, 1170.73, 114.7,
function,a_type,b_type,c_type,d_type,compute_type,uplo,N,alpha,incx,lda,hipblas-Gflops,hipblas-GB/s,hipblas-us,
syr,f32_r,f32_r,f32_r,f32_r,f32_r,L,6144,1,1,6144,246.482, 985.928, 153.2,
function,a_type,b_type,c_type,d_type,compute_type,uplo,N,alpha,incx,lda,hipblas-Gflops,hipblas-GB/s,hipblas-us,
syr,f64_r,f64_r,f64_r,f64_r,f64_r,L,6144,1,1,6144,148.607, 1188.86, 254.1,
function,a_type,b_type,c_type,d_type,compute_type,uplo,N,alpha,incx,lda,hipblas-Gflops,hipblas-GB/s,hipblas-us,
syr,f32_r,f32_r,f32_r,f32_r,f32_r,L,8192,1,1,8192,245.251, 981.005, 273.7,
function,a_type,b_type,c_type,d_type,compute_type,uplo,N,alpha,incx,lda,hipblas-Gflops,hipblas-GB/s,hipblas-us,
syr,f64_r,f64_r,f64_r,f64_r,f64_r,L,8192,1,1,8192,153.781, 1230.25, 436.5,
function,a_type,b_type,c_type,d_type,compute_type,uplo,N,alpha,incx,lda,hipblas-Gflops,hipblas-GB/s,hipblas-us,
syr,f32_r,f32_r,f32_r,f32_r,f32_r,L,10240,1,1,10240,255.426, 1021.71, 410.6,
function,a_type,b_type,c_type,d_type,compute_type,uplo,N,alpha,incx,lda,hipblas-Gflops,hipblas-GB/s,hipblas-us,
syr,f64_r,f64_r,f64_r,f64_r,f64_r,L,10240,1,1,10240,151.602, 1212.81, 691.8,
function,a_type,b_type,c_type,d_type,compute_type,uplo,N,alpha,incx,lda,hipblas-Gflops,hipblas-GB/s,hipblas-us,
syr,f32_r,f32_r,f32_r,f32_r,f32_r,L,12288,1,1,12288,250.988, 1003.95, 601.7,
function,a_type,b_type,c_type,d_type,compute_type,uplo,N,alpha,incx,lda,hipblas-Gflops,hipblas-GB/s,hipblas-us,
syr,f64_r,f64_r,f64_r,f64_r,f64_r,L,12288,1,1,12288,156.141, 1249.13, 967.2,
function,a_type,b_type,c_type,d_type,compute_type,uplo,N,alpha,incx,lda,hipblas-Gflops,hipblas-GB/s,hipblas-us,
syr,f32_r,f32_r,f32_r,f32_r,f32_r,L,14336,1,1,14336,256.392, 1025.57, 801.7,
function,a_type,b_type,c_type,d_type,compute_type,uplo,N,alpha,incx,lda,hipblas-Gflops,hipblas-GB/s,hipblas-us,
syr,f64_r,f64_r,f64_r,f64_r,f64_r,L,14336,1,1,14336,158.848, 1270.79, 1294,
function,a_type,b_type,c_type,d_type,compute_type,uplo,N,alpha,incx,lda,hipblas-Gflops,hipblas-GB/s,hipblas-us,
syr,f32_r,f32_r,f32_r,f32_r,f32_r,L,16384,1,1,16384,253.272, 1013.09, 1060,
function,a_type,b_type,c_type,d_type,compute_type,uplo,N,alpha,incx,lda,hipblas-Gflops,hipblas-GB/s,hipblas-us,
syr,f64_r,f64_r,f64_r,f64_r,f64_r,L,16384,1,1,16384,160.519, 1284.15, 1672.5,
function,a_type,b_type,c_type,d_type,compute_type,uplo,N,alpha,incx,lda,hipblas-Gflops,hipblas-GB/s,hipblas-us,
syr,f32_r,f32_r,f32_r,f32_r,f32_r,L,18432,1,1,18432,256.725, 1026.9, 1323.5,
function,a_type,b_type,c_type,d_type,compute_type,uplo,N,alpha,incx,lda,hipblas-Gflops,hipblas-GB/s,hipblas-us,
syr,f64_r,f64_r,f64_r,f64_r,f64_r,L,18432,1,1,18432,160.787, 1286.3, 2113.2,
function,a_type,b_type,c_type,d_type,compute_type,uplo,N,alpha,incx,lda,hipblas-Gflops,hipblas-GB/s,hipblas-us,
syr,f32_r,f32_r,f32_r,f32_r,f32_r,L,20480,1,1,20480,252.344, 1009.38, 1662.3,
function,a_type,b_type,c_type,d_type,compute_type,uplo,N,alpha,incx,lda,hipblas-Gflops,hipblas-GB/s,hipblas-us,
syr,f64_r,f64_r,f64_r,f64_r,f64_r,L,20480,1,1,20480,153.501, 1228.01, 2732.7,
