
function,a_type,b_type,c_type,d_type,compute_type,transA,M,N,alpha,lda,incx,beta,incy,hipblas-Gflops,hipblas-GB/s,hipblas-us,
gemv,f32_r,f32_r,f32_r,f32_r,f32_r,N,10240,10240,1,10240,1,1,1,668.587, 1337.3, 313.7,
function,a_type,b_type,c_type,d_type,compute_type,transA,M,N,alpha,lda,incx,beta,incy,hipblas-Gflops,hipblas-GB/s,hipblas-us,
gemv,f64_r,f64_r,f64_r,f64_r,f64_r,N,10240,10240,1,10240,1,1,1,347.417, 1389.8, 603.7,
function,a_type,b_type,c_type,d_type,compute_type,transA,M,N,alpha,lda,incx,beta,incy,hipblas-Gflops,hipblas-GB/s,hipblas-us,
gemv,f32_c,f32_c,f32_c,f32_c,f32_c,N,10240,10240,'(1:0)',10240,1,'(1:0)',1,1388.25, 1388.42, 604.3,
function,a_type,b_type,c_type,d_type,compute_type,transA,M,N,alpha,lda,incx,beta,incy,hipblas-Gflops,hipblas-GB/s,hipblas-us,
gemv,f64_c,f64_c,f64_c,f64_c,f64_c,N,10240,10240,'(1:0)',10240,1,'(1:0)',1,720.229, 1440.63, 1164.8,
function,a_type,b_type,c_type,d_type,compute_type,transA,M,N,alpha,lda,incx,beta,incy,hipblas-Gflops,hipblas-GB/s,hipblas-us,
gemv,f32_r,f32_r,f32_r,f32_r,f32_r,N,12288,12288,1,12288,1,1,1,685.462, 1371.04, 440.6,
function,a_type,b_type,c_type,d_type,compute_type,transA,M,N,alpha,lda,incx,beta,incy,hipblas-Gflops,hipblas-GB/s,hipblas-us,
gemv,f64_r,f64_r,f64_r,f64_r,f64_r,N,12288,12288,1,12288,1,1,1,339.304, 1357.33, 890.1,
function,a_type,b_type,c_type,d_type,compute_type,transA,M,N,alpha,lda,incx,beta,incy,hipblas-Gflops,hipblas-GB/s,hipblas-us,
gemv,f32_c,f32_c,f32_c,f32_c,f32_c,N,12288,12288,'(1:0)',12288,1,'(1:0)',1,1431.15, 1431.3, 844.1,
function,a_type,b_type,c_type,d_type,compute_type,transA,M,N,alpha,lda,incx,beta,incy,hipblas-Gflops,hipblas-GB/s,hipblas-us,
gemv,f64_c,f64_c,f64_c,f64_c,f64_c,N,12288,12288,'(1:0)',12288,1,'(1:0)',1,684.283, 1368.71, 1765.4,
function,a_type,b_type,c_type,d_type,compute_type,transA,M,N,alpha,lda,incx,beta,incy,hipblas-Gflops,hipblas-GB/s,hipblas-us,
gemv,f32_r,f32_r,f32_r,f32_r,f32_r,N,14336,14336,1,14336,1,1,1,685.003, 1370.1, 600.1,
function,a_type,b_type,c_type,d_type,compute_type,transA,M,N,alpha,lda,incx,beta,incy,hipblas-Gflops,hipblas-GB/s,hipblas-us,
gemv,f64_r,f64_r,f64_r,f64_r,f64_r,N,14336,14336,1,14336,1,1,1,355.844, 1423.47, 1155.2,
function,a_type,b_type,c_type,d_type,compute_type,transA,M,N,alpha,lda,incx,beta,incy,hipblas-Gflops,hipblas-GB/s,hipblas-us,
gemv,f32_c,f32_c,f32_c,f32_c,f32_c,N,14336,14336,'(1:0)',14336,1,'(1:0)',1,1376.98, 1377.1, 1194.1,
function,a_type,b_type,c_type,d_type,compute_type,transA,M,N,alpha,lda,incx,beta,incy,hipblas-Gflops,hipblas-GB/s,hipblas-us,
gemv,f64_c,f64_c,f64_c,f64_c,f64_c,N,14336,14336,'(1:0)',14336,1,'(1:0)',1,702.762, 1405.65, 2339.7,
function,a_type,b_type,c_type,d_type,compute_type,transA,M,N,alpha,lda,incx,beta,incy,hipblas-Gflops,hipblas-GB/s,hipblas-us,
gemv,f32_r,f32_r,f32_r,f32_r,f32_r,N,16384,16384,1,16384,1,1,1,686.578, 1373.24, 782,
function,a_type,b_type,c_type,d_type,compute_type,transA,M,N,alpha,lda,incx,beta,incy,hipblas-Gflops,hipblas-GB/s,hipblas-us,
gemv,f64_r,f64_r,f64_r,f64_r,f64_r,N,16384,16384,1,16384,1,1,1,361.211, 1444.93, 1486.4,
function,a_type,b_type,c_type,d_type,compute_type,transA,M,N,alpha,lda,incx,beta,incy,hipblas-Gflops,hipblas-GB/s,hipblas-us,
gemv,f32_c,f32_c,f32_c,f32_c,f32_c,N,16384,16384,'(1:0)',16384,1,'(1:0)',1,1449.5, 1449.61, 1481.6,
function,a_type,b_type,c_type,d_type,compute_type,transA,M,N,alpha,lda,incx,beta,incy,hipblas-Gflops,hipblas-GB/s,hipblas-us,
gemv,f64_c,f64_c,f64_c,f64_c,f64_c,N,16384,16384,'(1:0)',16384,1,'(1:0)',1,731.042, 1462.2, 2937.7,
function,a_type,b_type,c_type,d_type,compute_type,transA,M,N,alpha,lda,incx,beta,incy,hipblas-Gflops,hipblas-GB/s,hipblas-us,
gemv,f32_r,f32_r,f32_r,f32_r,f32_r,N,18432,18432,1,18432,1,1,1,694.445, 1388.96, 978.5,
function,a_type,b_type,c_type,d_type,compute_type,transA,M,N,alpha,lda,incx,beta,incy,hipblas-Gflops,hipblas-GB/s,hipblas-us,
gemv,f64_r,f64_r,f64_r,f64_r,f64_r,N,18432,18432,1,18432,1,1,1,360.925, 1443.78, 1882.7,
function,a_type,b_type,c_type,d_type,compute_type,transA,M,N,alpha,lda,incx,beta,incy,hipblas-Gflops,hipblas-GB/s,hipblas-us,
gemv,f32_c,f32_c,f32_c,f32_c,f32_c,N,18432,18432,'(1:0)',18432,1,'(1:0)',1,1431.21, 1431.31, 1899.1,
function,a_type,b_type,c_type,d_type,compute_type,transA,M,N,alpha,lda,incx,beta,incy,hipblas-Gflops,hipblas-GB/s,hipblas-us,
gemv,f64_c,f64_c,f64_c,f64_c,f64_c,N,18432,18432,'(1:0)',18432,1,'(1:0)',1,721.151, 1442.4, 3769,
function,a_type,b_type,c_type,d_type,compute_type,transA,M,N,alpha,lda,incx,beta,incy,hipblas-Gflops,hipblas-GB/s,hipblas-us,
gemv,f32_r,f32_r,f32_r,f32_r,f32_r,N,20480,20480,1,20480,1,1,1,680.706, 1361.48, 1232.4,
function,a_type,b_type,c_type,d_type,compute_type,transA,M,N,alpha,lda,incx,beta,incy,hipblas-Gflops,hipblas-GB/s,hipblas-us,
gemv,f64_r,f64_r,f64_r,f64_r,f64_r,N,20480,20480,1,20480,1,1,1,346.639, 1386.62, 2420.1,
function,a_type,b_type,c_type,d_type,compute_type,transA,M,N,alpha,lda,incx,beta,incy,hipblas-Gflops,hipblas-GB/s,hipblas-us,
gemv,f32_c,f32_c,f32_c,f32_c,f32_c,N,20480,20480,'(1:0)',20480,1,'(1:0)',1,1369.95, 1370.04, 2449.4,
function,a_type,b_type,c_type,d_type,compute_type,transA,M,N,alpha,lda,incx,beta,incy,hipblas-Gflops,hipblas-GB/s,hipblas-us,
gemv,f64_c,f64_c,f64_c,f64_c,f64_c,N,20480,20480,'(1:0)',20480,1,'(1:0)',1,590.55, 1181.17, 5682.1,
